var1,var2,var3,var4,var5
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
217.187.83.139,,Sun Jul 10 03,55,15 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,24 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,24 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,24 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,24 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,24 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,24 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,24 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,24 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,24 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,24 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,24 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,34 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,34 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,34 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,34 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,34 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,34 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,34 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,34 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,34 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,34 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,34 2005
82.83.227.67,dsl-082-083-227-067.arcor-ip.net,Sun Jul 10 07,24,34 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
220.94.205.45,,Sun Jul 10 13,17,22 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,43 2005
211.107.232.1,,Fri Jul 15 23,42,44 2005
212.65.68.82,,Sat Jul 16 08,14,04 2005
212.65.68.82,,Sat Jul 16 08,14,04 2005
212.65.68.82,,Sat Jul 16 08,14,04 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
212.65.68.82,,Sat Jul 16 08,14,07 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 04,06,32 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 04,06,32 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,37 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,38 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,38 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,38 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,38 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,13,38 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,14,36 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,14,36 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,14,36 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,14,36 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,14,36 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,14,36 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,14,36 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,14,36 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,14,36 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,14,36 2005
83.116.207.11,aml-sfh-3310b.adsl.wanadoo.nl,Sun Jul 17 06,14,36 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,12 2005
218.146.61.230,,Sun Jul 17 08,06,14 2005
210.245.165.136,,Sun Jul 17 09,44,07 2005
210.245.165.136,,Sun Jul 17 09,44,07 2005
210.245.165.136,,Sun Jul 17 09,44,07 2005
210.245.165.136,,Sun Jul 17 09,44,07 2005
210.245.165.136,,Sun Jul 17 09,44,07 2005
210.245.165.136,,Sun Jul 17 09,44,07 2005
210.245.165.136,,Sun Jul 17 09,44,07 2005
210.245.165.136,,Sun Jul 17 09,44,07 2005
210.245.165.136,,Sun Jul 17 09,44,07 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,35 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,37 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,42 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,43 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,43 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,46 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,47 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,48 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,48 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,51 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,53 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,53 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,54 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,57 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,57 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,58 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,58 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,58 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,59 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,59 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,30,59 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,31,00 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 12,31,04 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,39 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,43 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,43 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,44 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,47 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,48 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,49 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,49 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,49 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,49 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,54 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,54 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,54 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,55 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,57 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,59 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,02,59 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,03,00 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,03,00 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,03,00 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,03,04 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,03,04 2005
207.30.238.8,host8.topspot.net,Sun Jul 17 14,03,05 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,15 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,16 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,16 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,16 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,16 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul 17 15,09,17 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,20 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,23 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,24 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,24 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,24 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,24 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,24 2005
82.68.222.194,82-68-222-194.dsl.in-addr.zen.co.uk,Sun Jul 17 21,23,24 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,50 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
82.68.222.195,82-68-222-195.dsl.in-addr.zen.co.uk,Sun Jul 17 23,21,54 2005
211.72.151.162,,Mon Jul 18 03,26,48 2005
211.72.151.162,,Mon Jul 18 03,26,48 2005
211.72.151.162,,Mon Jul 18 03,26,48 2005
211.72.151.162,,Mon Jul 18 03,26,48 2005
211.72.151.162,,Mon Jul 18 03,26,48 2005
211.72.151.162,,Mon Jul 18 03,26,48 2005
211.72.151.162,,Mon Jul 18 03,26,48 2005
211.72.151.162,,Mon Jul 18 03,26,48 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
211.72.151.162,,Mon Jul 18 03,26,49 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,41 2005
216.12.111.241,,Thu Jul 21 09,04,43 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
211.42.188.206,,Fri Jul 22 09,27,24 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,09 2005
67.95.49.172,,Fri Jul 22 19,29,10 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
