var1,var2,var3,var4,var5,var6
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2832489
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2856178
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2583179
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2635262
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2608440
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2543302
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2697911
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2688050
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2615452
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2689090
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2474949
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2795429
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2575760
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2599471
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2583978
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2634912
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2837162
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2923260
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,3798852
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,4113560
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2566571
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2735012
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2578111
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2586780
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2530420
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2708540
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2556660
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2654181
"10.11.21.128,10.11.10.1",/openstack/2012-08-10/meta_data.json HTTP/1.1,200,264,0,2413990
"10.11.21.128,10.11.10.1",/openstack/2013-10-17 HTTP/1.1,200,157,0,2219090
"10.11.21.128,10.11.10.1",/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,2238111
"10.11.21.128,10.11.10.1",/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,2283430
"10.11.21.128,10.11.10.1",/openstack/2013-10-17/user_data HTTP/1.1,404,176,0,2495749
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1916,0,2769570
"10.11.21.128,10.11.10.1",/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,2267981
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1874,0,1794369
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,211,0,0951850
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1583,0,1885760
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1583,0,1856170
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/ae3a1b5d-eec1-45bb-b76a-c59d83b1471f HTTP/1.1,200,1708,0,1892228
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2789471
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,3028941
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2747879
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2691431
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2594419
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2723150
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2594271
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2687330
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2661371
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2591050
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2774739
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2648020
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,3924651
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2656732
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2555609
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2747231
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,4331501
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2719719
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2676129
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2540510
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2693179
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2679729
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2718840
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2633321
10.11.10.1,/v2/e9746973ac574c6b8a9e8857f56a7608/servers/detail?all_tenants=True&changes-since=2017-05-16T05%3A54%3A58.530160%2B00%3A00 HTTP/1.1,200,23370,0,3273299
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2661889
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2732208
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2723920
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2646050
"10.11.21.129,10.11.10.1",/openstack/2012-08-10/meta_data.json HTTP/1.1,200,264,0,2234900
"10.11.21.129,10.11.10.1",/openstack/2013-10-17 HTTP/1.1,200,157,0,2278371
"10.11.21.129,10.11.10.1",/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,0009260
"10.11.21.129,10.11.10.1",/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,2354860
"10.11.21.129,10.11.10.1",/openstack/2013-10-17/user_data HTTP/1.1,404,176,0,0006950
"10.11.21.129,10.11.10.1",/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,2376790
"10.11.21.129,10.11.10.1",/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,0012221
"10.11.21.129,10.11.10.1",/latest/meta-data/ HTTP/1.1,200,328,0,3263230
"10.11.21.129,10.11.10.1",/latest/meta-data/block-device-mapping/ HTTP/1.1,200,124,0,0010171
"10.11.21.129,10.11.10.1",/latest/meta-data/block-device-mapping/ami HTTP/1.1,200,119,0,0008659
"10.11.21.129,10.11.10.1",/latest/meta-data/block-device-mapping/root HTTP/1.1,200,124,0,2325919
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1916,0,2731459
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1874,0,1815979
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,211,0,1004288
10.11.10.2,/v2/e9746973ac574c6b8a9e8857f56a7608/servers/detail?all_tenants=True&changes-since=2017-05-16T05%3A55%3A11.521167%2B00%3A00&host=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us HTTP/1.1,200,23222,0,2740111
10.11.10.2,/v2/e9746973ac574c6b8a9e8857f56a7608/flavors/2 HTTP/1.1,200,604,0,0573232
10.11.10.2,/v2/e9746973ac574c6b8a9e8857f56a7608/images/0673dd71-34c5-4fbb-86c4-40623fbe45b4 HTTP/1.1,200,868,0,1525230
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1583,0,1841609
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1575,0,1883159
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/43204226-2f87-4da7-b7ee-4d20cc66e846 HTTP/1.1,200,1708,0,2040591
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,3940661
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2882659
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2748799
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2686439
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2458200
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2646010
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2618630
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2524779
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2659788
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2512300
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2608259
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2494860
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2634768
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2556951
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2740719
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2517381
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2677131
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2714450
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2498078
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2847130
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,4322081
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2457409
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,3834350
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2696431
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2568409
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2556732
"10.11.21.130,10.11.10.1",/openstack/2012-08-10/meta_data.json HTTP/1.1,200,264,0,2336938
"10.11.21.130,10.11.10.1",/openstack/2013-10-17 HTTP/1.1,200,157,0,0007410
"10.11.21.130,10.11.10.1",/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,2199168
"10.11.21.130,10.11.10.1",/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,0006940
"10.11.21.130,10.11.10.1",/openstack/2013-10-17/user_data HTTP/1.1,404,176,0,2292249
"10.11.21.130,10.11.10.1",/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,2446721
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1916,0,2785730
"10.11.21.130,10.11.10.1",/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,2323599
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1874,0,1882880
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,211,0,0956130
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1583,0,1911871
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1583,0,1919560
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/fecdd5a9-3ca0-4c82-9336-63b7774f738e HTTP/1.1,200,1708,0,1929550
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2669790
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2631650
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2647748
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2738080
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2728651
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2706349
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2575791
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2508280
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2585869
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2614942
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2627311
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2796719
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2654428
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2659068
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2491281
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2600241
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,3734829
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2536900
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2757139
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,4072108
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2457120
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2657661
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2675610
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2544250
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2585871
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2613189
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2625270
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2610891
"10.11.21.131,10.11.10.1",/openstack/2012-08-10/meta_data.json HTTP/1.1,200,264,0,2973430
"10.11.21.131,10.11.10.1",/openstack/2013-10-17 HTTP/1.1,200,157,0,2318211
"10.11.21.131,10.11.10.1",/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,2301619
"10.11.21.131,10.11.10.1",/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,2361510
"10.11.21.131,10.11.10.1",/openstack/2013-10-17/user_data HTTP/1.1,404,176,0,0015490
"10.11.21.131,10.11.10.1",/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,0012500
"10.11.21.131,10.11.10.1",/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,2374320
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1916,0,2779312
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1874,0,1925120
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,211,0,1012239
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1583,0,1909380
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1583,0,1754098
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/63a0d960-70b6-44c6-b606-491478a5cadf HTTP/1.1,200,1708,0,1946359
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2833371
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2857559
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2582810
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2609611
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2697830
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2775040
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2671990
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2630441
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2640278
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2512250
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2617428
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2583311
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,3579462
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2673008
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,4313569
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2426732
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2615430
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2519629
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2753210
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2491229
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2700448
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2630880
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2663522
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2594640
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2857480
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2680290
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2920430
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2539101
"10.11.21.132,10.11.10.1",/openstack/2012-08-10/meta_data.json HTTP/1.1,200,264,0,2316251
"10.11.21.132,10.11.10.1",/openstack/2013-10-17 HTTP/1.1,200,157,0,0006261
"10.11.21.132,10.11.10.1",/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,2239330
"10.11.21.132,10.11.10.1",/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,0007501
"10.11.21.132,10.11.10.1",/openstack/2013-10-17/user_data HTTP/1.1,404,176,0,0011230
"10.11.21.132,10.11.10.1",/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,0009539
"10.11.21.132,10.11.10.1",/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,2430041
"10.11.21.132,10.11.10.1",/latest/meta-data/ HTTP/1.1,200,328,0,0013649
"10.11.21.132,10.11.10.1",/latest/meta-data/block-device-mapping/ HTTP/1.1,200,124,0,2251949
"10.11.21.132,10.11.10.1",/latest/meta-data/block-device-mapping/ami HTTP/1.1,200,119,0,0010529
"10.11.21.132,10.11.10.1",/latest/meta-data/block-device-mapping/root HTTP/1.1,200,124,0,0007141
"10.11.21.132,10.11.10.1",/latest/meta-data/placement/ HTTP/1.1,200,134,0,0007560
"10.11.21.132,10.11.10.1",/latest/meta-data/placement/availability-zone HTTP/1.1,200,120,0,0009980
"10.11.21.132,10.11.10.1",/latest/meta-data/local-ipv4 HTTP/1.1,200,129,0,0006690
"10.11.21.132,10.11.10.1",/latest/meta-data/reservation-id HTTP/1.1,200,127,0,0007050
"10.11.21.132,10.11.10.1",/latest/meta-data/local-hostname HTTP/1.1,200,130,0,0007689
"10.11.21.132,10.11.10.1",/latest/meta-data/security-groups HTTP/1.1,200,123,0,0007679
"10.11.21.132,10.11.10.1",/latest/meta-data/ami-launch-index HTTP/1.1,200,117,0,0007291
"10.11.21.132,10.11.10.1",/latest/meta-data/public-hostname HTTP/1.1,200,130,0,2245400
"10.11.21.132,10.11.10.1",/latest/meta-data/hostname HTTP/1.1,200,130,0,0011861
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1916,0,2783649
"10.11.21.132,10.11.10.1",/latest/meta-data/ami-id HTTP/1.1,200,129,0,2386379
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1874,0,1995878
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,211,0,1000040
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1583,0,2017291
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1583,0,1875880
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c HTTP/1.1,200,1572,0,2030520
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2717040
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2835078
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2515070
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2747049
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2688880
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2675118
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2672651
10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2399080
